PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"35330628","Investigation of Antimicrobial and Cytotoxic Properties and Specification of Silver Nanoparticles (AgNPs) Derived From Cicer arietinum L. Green Leaf Extract","Baran A, Fırat Baran M, Keskin C, Hatipoğlu A, Yavuz Ö, İrtegün Kandemir S, Adican MT, Khalilov R, Mammadova A, Ahmadian E, Rosić G, Selakovic D, Eftekhari A.","Front Bioeng Biotechnol. 2022 Mar 7;10:855136. doi: 10.3389/fbioe.2022.855136. eCollection 2022.","Baran A","Front Bioeng Biotechnol","2022","2022/03/25","PMC8940290","","10.3389/fbioe.2022.855136"
"34604627","Rhodiola rosea Rhizome Extract-Mediated Green Synthesis of Silver Nanoparticles and Evaluation of Their Potential Antioxidant and Catalytic Reduction Activities","Hu D, Yang X, Chen W, Feng Z, Hu C, Yan F, Chen X, Qu D, Chen Z.","ACS Omega. 2021 Sep 14;6(38):24450-24461. doi: 10.1021/acsomega.1c02843. eCollection 2021 Sep 28.","Hu D","ACS Omega","2021","2021/10/04","PMC8482401","","10.1021/acsomega.1c02843"
"24690350","Correction: green synthesis of silk sericin-capped silver nanoparticles and their potent anti-bacterial activity","Aramwit P, Bang N, Ratanavaraporn J, Thanavibul T, Ekgasit S.","Nanoscale Res Lett. 2014 Mar 24;9(1):136. doi: 10.1186/1556-276X-9-136.","Aramwit P","Nanoscale Res Lett","2014","2014/04/03","PMC3994209","","10.1186/1556-276X-9-136"
"35736122","Polyphenol-Capped Biogenic Synthesis of Noble Metallic Silver Nanoparticles for Antifungal Activity against Candida auris","Malik MA, Batterjee MG, Kamli MR, Alzahrani KA, Danish EY, Nabi A.","J Fungi (Basel). 2022 Jun 16;8(6):639. doi: 10.3390/jof8060639.","Malik MA","J Fungi (Basel)","2022","2022/06/23","PMC9225145","","10.3390/jof8060639"
"23855440","Straightforward, one-step synthesis of alkanethiol-capped silver nanoparticles from an aggregative model of growth","Farrell Z, Shelton C, Dunn C, Green D.","Langmuir. 2013 Jul 30;29(30):9291-300. doi: 10.1021/la305133d. Epub 2013 Jul 15.","Farrell Z","Langmuir","2013","2013/07/17","","","10.1021/la305133d"
"36234170","Influence of Reagents on the Synthesis Process and Shape of Silver Nanoparticles","Velgosova O, Mačák L, Čižmárová E, Mára V.","Materials (Basel). 2022 Oct 1;15(19):6829. doi: 10.3390/ma15196829.","Velgosova O","Materials (Basel)","2022","2022/10/14","PMC9571871","","10.3390/ma15196829"
"36290073","Ribes nigrum L. Extract-Mediated Green Synthesis and Antibacterial Action Mechanisms of Silver Nanoparticles","Hovhannisyan Z, Timotina M, Manoyan J, Gabrielyan L, Petrosyan M, Kusznierewicz B, Bartoszek A, Jacob C, Ginovyan M, Trchounian K, Sahakyan N, Nasim MJ.","Antibiotics (Basel). 2022 Oct 14;11(10):1415. doi: 10.3390/antibiotics11101415.","Hovhannisyan Z","Antibiotics (Basel)","2022","2022/10/27","PMC9598068","","10.3390/antibiotics11101415"
"30588401","Synthesis, characterization and antibacterial activity of silver nanoparticles using Rhazya stricta","Shehzad A, Qureshi M, Jabeen S, Ahmad R, Alabdalall AH, Aljafary MA, Al-Suhaimi E.","PeerJ. 2018 Dec 17;6:e6086. doi: 10.7717/peerj.6086. eCollection 2018.","Shehzad A","PeerJ","2018","2018/12/28","PMC6301278","","10.7717/peerj.6086"
"28335288","Biosynthesis of Silver Nanoparticles Using Taxus yunnanensis Callus and Their Antibacterial Activity and Cytotoxicity in Human Cancer Cells","Xia QH, Ma YJ, Wang JW.","Nanomaterials (Basel). 2016 Sep 1;6(9):160. doi: 10.3390/nano6090160.","Xia QH","Nanomaterials (Basel)","2016","2017/03/25","PMC5224640","","10.3390/nano6090160"
"29278389","Novel Weed-Extracted Silver Nanoparticles and Their Antibacterial Appraisal against a Rare Bacterium from River and Sewage Treatment Plan","Syafiuddin A; Salmiati; Hadibarata T, Beng Hong Kueh A, Razman Salim M.","Nanomaterials (Basel). 2017 Dec 26;8(1):9. doi: 10.3390/nano8010009.","Syafiuddin A","Nanomaterials (Basel)","2017","2017/12/27","PMC5791096","","10.3390/nano8010009"
"30023803","Plasmonic Oleylamine-Capped Gold and Silver Nanoparticle-Assisted Synthesis of Luminescent Alloyed CdZnSeS Quantum Dots","Adegoke O, Takemura K, Park EY.","ACS Omega. 2018 Feb 28;3(2):1357-1366. doi: 10.1021/acsomega.7b01724. Epub 2018 Feb 1.","Adegoke O","ACS Omega","2018","2018/07/20","PMC6045352","","10.1021/acsomega.7b01724"
"37975945","Facile biosynthesis of Ag-ZnO nanocomposites using Launaea cornuta leaf extract and their antimicrobial activity","Makauki E, Mtavangu SG, Basu OD, Rwiza M, Machunda R.","Discov Nano. 2023 Nov 17;18(1):142. doi: 10.1186/s11671-023-03925-2.","Makauki E","Discov Nano","2023","2023/11/17","PMC10656379","","10.1186/s11671-023-03925-2"
"37513984","Antimicrobial and Antiproliferative Activity of Green Synthesized Silver Nanoparticles Using Bee Bread Extracts","Urcan AC, Criste AD, Szanto KI, Ștefan R, Zahan M, Muscă AS, Focsan M, Burtescu RF, Olah NK.","Pharmaceutics. 2023 Jun 23;15(7):1797. doi: 10.3390/pharmaceutics15071797.","Urcan AC","Pharmaceutics","2023","2023/07/29","PMC10383293","","10.3390/pharmaceutics15071797"
"30647641","Antimicrobial, antioxidant and antitumor activities of silver nanoparticles synthesized by Allium cepa extract: A green approach","Gomaa EZ.","J Genet Eng Biotechnol. 2017 Jun;15(1):49-57. doi: 10.1016/j.jgeb.2016.12.002. Epub 2017 Jan 6.","Gomaa EZ","J Genet Eng Biotechnol","2017","2019/01/17","PMC6296636","","10.1016/j.jgeb.2016.12.002"
"34220139","Antibacterial activity of grapefruit peel extracts and green-synthesized silver nanoparticles","Arsène MMJ, Podoprigora IV, Davares AKL, Razan M, Das MS, Senyagin AN.","Vet World. 2021 May;14(5):1330-1341. doi: 10.14202/vetworld.2021.1330-1341. Epub 2021 May 27.","Arsène MMJ","Vet World","2021","2021/07/05","PMC8243687","","10.14202/vetworld.2021.1330-1341"
"35407181","Physical Properties and the Reconstruction of Unstable Decahedral Silver Nanoparticles Synthesized Using Plasmon-Mediated Photochemical Process","Chen JC, Chu YT, Chang SH, Chuang YT, Huang CL.","Nanomaterials (Basel). 2022 Mar 24;12(7):1062. doi: 10.3390/nano12071062.","Chen JC","Nanomaterials (Basel)","2022","2022/04/12","PMC9000470","","10.3390/nano12071062"
"36363287","Design of Green Silver Nanoparticles Based on Primula Officinalis Extract for Textile Preservation","Lite MC, Constantinescu RR, Tănăsescu EC, Kuncser A, Romanițan C, Lăcătuşu I, Badea N.","Materials (Basel). 2022 Nov 1;15(21):7695. doi: 10.3390/ma15217695.","Lite MC","Materials (Basel)","2022","2022/11/11","PMC9654331","","10.3390/ma15217695"
"33920319","Stable Coloured Micrometric Films from Highly Concentrated Nano-Silver Sols: The Role of the Stabilizing Agents","Pargoletti E, Ortenzi MA, Cappelletti G.","Nanomaterials (Basel). 2021 Apr 10;11(4):980. doi: 10.3390/nano11040980.","Pargoletti E","Nanomaterials (Basel)","2021","2021/04/30","PMC8069504","","10.3390/nano11040980"
"35214945","Biosynthesis and Characterizations of Silver Nanoparticles from Annona squamosa Leaf and Fruit Extracts for Size-Dependent Biomedical Applications","Malik M, Iqbal MA, Malik M, Raza MA, Shahid W, Choi JR, Pham PV.","Nanomaterials (Basel). 2022 Feb 11;12(4):616. doi: 10.3390/nano12040616.","Malik M","Nanomaterials (Basel)","2022","2022/02/26","PMC8879340","","10.3390/nano12040616"
"37240728","Nematocidal and Bactericidal Activities of Green Synthesized Silver Nanoparticles Mediated by Ficus sycomorus Leaf Extract","Elkobrosy D, Al-Askar AA, El-Gendi H, Su Y, Nabil R, Abdelkhalek A, Behiry S.","Life (Basel). 2023 Apr 25;13(5):1083. doi: 10.3390/life13051083.","Elkobrosy D","Life (Basel)","2023","2023/05/27","PMC10224088","","10.3390/life13051083"
"33100856","Green synthesis of silver nanoparticles using aqueous rhizome extract of Zingiber officinale and Curcuma longa: In-vitro anti-cancer potential on human colon carcinoma HT-29 cells","Venkatadri B, Shanparvish E, Rameshkumar MR, Arasu MV, Al-Dhabi NA, Ponnusamy VK, Agastian P.","Saudi J Biol Sci. 2020 Nov;27(11):2980-2986. doi: 10.1016/j.sjbs.2020.09.021. Epub 2020 Sep 17.","Venkatadri B","Saudi J Biol Sci","2020","2020/10/26","PMC7569115","","10.1016/j.sjbs.2020.09.021"
"33047022","Biosynthesis, characterization and anti-dengue vector activity of silver nanoparticles prepared from Azadirachta indica and Citrullus colocynthis","Rasool S, Raza MA, Manzoor F, Kanwal Z, Riaz S, Iqbal MJ, Naseem S.","R Soc Open Sci. 2020 Sep 9;7(9):200540. doi: 10.1098/rsos.200540. eCollection 2020 Sep.","Rasool S","R Soc Open Sci","2020","2020/10/13","PMC7540756","","10.1098/rsos.200540"
"36505740","Biological synthesis of hybrid silver nanoparticles by Periploca aphylla Dcne. From nanotechnology to biotechnology applications","Arshad S, Anwar N, Rauf M, Anwar Z, Shah M, Hamayun M, Ud-Din J, Gul H, Nasim S, Lee IJ, Arif M.","Front Chem. 2022 Nov 23;10:994895. doi: 10.3389/fchem.2022.994895. eCollection 2022.","Arshad S","Front Chem","2022","2022/12/12","PMC9727244","","10.3389/fchem.2022.994895"
"36015116","Ag(2)O Nanoparticles as a Candidate for Antimicrobial Compounds of the New Generation","Gudkov SV, Serov DA, Astashev ME, Semenova AA, Lisitsyn AB.","Pharmaceuticals (Basel). 2022 Aug 5;15(8):968. doi: 10.3390/ph15080968.","Gudkov SV","Pharmaceuticals (Basel)","2022","2022/08/26","PMC9415021","","10.3390/ph15080968"
"22839208","Investigation of antibacterial properties silver nanoparticles prepared via green method","Shameli K, Ahmad MB, Jazayeri SD, Shabanzadeh P, Sangpour P, Jahangirian H, Gharayebi Y.","Chem Cent J. 2012 Jul 27;6(1):73. doi: 10.1186/1752-153X-6-73.","Shameli K","Chem Cent J","2012","2012/07/31","PMC3522570","","10.1186/1752-153X-6-73"
"36922875","Comparative study of four innovative earth-friendly platforms for rapid analysis of daclatasvir dihydrochloride: Application on different matrices","Sayed RA, Mohamed AR, Hassan WS, Elmasry MS.","BMC Chem. 2023 Mar 15;17(1):20. doi: 10.1186/s13065-023-00923-4.","Sayed RA","BMC Chem","2023","2023/03/16","PMC10016150","","10.1186/s13065-023-00923-4"
"36909711","Green synthesis and characterization of silver nanoparticles through the Piper cubeba ethanolic extract and their enzyme inhibitory activities","Ahmad K, Asif HM, Afzal T, Khan MA, Younus M, Khurshid U, Safdar M, Saifulah S, Ahmad B, Sufyan A, Ansari SA, Alkahtani HM, Ansari IA.","Front Chem. 2023 Feb 22;11:1065986. doi: 10.3389/fchem.2023.1065986. eCollection 2023.","Ahmad K","Front Chem","2023","2023/03/13","PMC9992827","","10.3389/fchem.2023.1065986"
"32412247","Molecules versus Nanoparticles: Identifying a Reactive Molecular Intermediate in the Synthesis of Ternary Coinage Metal Chalcogenides","Gahlot S, Jeanneau E, Singh D, Panda PK, Mishra YK, Ahuja R, Ledoux G, Mishra S.","Inorg Chem. 2020 Jun 1;59(11):7727-7738. doi: 10.1021/acs.inorgchem.0c00758. Epub 2020 May 15.","Gahlot S","Inorg Chem","2020","2020/05/16","","","10.1021/acs.inorgchem.0c00758"
"32154230","Pleiotropic Functions and Biological Potentials of Silver Nanoparticles Synthesized by an Endophytic Fungus","Chandankere R, Chelliah J, Subban K, Shanadrahalli VC, Parvez A, Zabed HM, Sharma YC, Qi X.","Front Bioeng Biotechnol. 2020 Feb 21;8:95. doi: 10.3389/fbioe.2020.00095. eCollection 2020.","Chandankere R","Front Bioeng Biotechnol","2020","2020/03/11","PMC7047737","","10.3389/fbioe.2020.00095"
"33679635","Synthesis, Characterization, Antibacterial and Wound Healing Efficacy of Silver Nanoparticles From Azadirachta indica","Chinnasamy G, Chandrasekharan S, Koh TW, Bhatnagar S.","Front Microbiol. 2021 Feb 19;12:611560. doi: 10.3389/fmicb.2021.611560. eCollection 2021.","Chinnasamy G","Front Microbiol","2021","2021/03/08","PMC7932996","","10.3389/fmicb.2021.611560"
"30262961","Forage Crop Lolium multiflorum Assisted Synthesis of AgNPs and Their Bioactivities Against Poultry Pathogenic Bacteria in In Vitro","Lee KD, Kuppusamy P, Kim DH, Govindan N, Maniam GP, Choi KC.","Indian J Microbiol. 2018 Dec;58(4):507-514. doi: 10.1007/s12088-018-0755-8. Epub 2018 Jul 16.","Lee KD","Indian J Microbiol","2018","2018/09/29","PMC6141395","","10.1007/s12088-018-0755-8"
"37965379","Antibacterial and antibiofilm activity of Abroma augusta stabilized silver (Ag) nanoparticles against drug-resistant clinical pathogens","Kumar S, Khan HM, Husain FM, Ahmad R, Qais FA, Khan MA, Jalal M, Tayyaba U, Ali SG, Singh A, Shahid M, Lee BI.","Front Mol Biosci. 2023 Oct 30;10:1292509. doi: 10.3389/fmolb.2023.1292509. eCollection 2023.","Kumar S","Front Mol Biosci","2023","2023/11/15","PMC10642314","","10.3389/fmolb.2023.1292509"
"28348280","Fabrication of Size-Tunable Metallic Nanoparticles Using Plasmid DNA as a Biomolecular Reactor","Samson J, Piscopo I, Yampolski A, Nahirney P, Parpas A, Aggarwal A, Saleh R, Drain CM.","Nanomaterials (Basel). 2011 Oct 21;1(1):64-78. doi: 10.3390/nano1010064.","Samson J","Nanomaterials (Basel)","2011","2017/03/29","PMC5315049","","10.3390/nano1010064"
"34588879","Polyphenolic extracts from pomegranate and watermelon wastes as substrate to fabricate sustainable silver nanoparticles with larvicidal effect against Spodoptera littoralis","Saad AM, El-Saadony MT, El-Tahan AM, Sayed S, Moustafa MAM, Taha AE, Taha TF, Ramadan MM.","Saudi J Biol Sci. 2021 Oct;28(10):5674-5683. doi: 10.1016/j.sjbs.2021.06.011. Epub 2021 Jun 10.","Saad AM","Saudi J Biol Sci","2021","2021/09/30","PMC8459111","","10.1016/j.sjbs.2021.06.011"
"38174259","Myco-synthesis of multi-twinned silver nanoparticles as potential antibacterial and antimalarial agents","Kumar S, Pant M, Prashar C, Pandey KC, Roy S, Pande V, Dandapat A.","RSC Adv. 2024 Jan 2;14(2):1114-1122. doi: 10.1039/d3ra07752g. eCollection 2024 Jan 2.","Kumar S","RSC Adv","2024","2024/01/04","PMC10759804","","10.1039/d3ra07752g"
"35407234","Recent Advances in Green Synthesis of Ag NPs for Extenuating Antimicrobial Resistance","Parmar S, Kaur H, Singh J, Matharu AS, Ramakrishna S, Bechelany M.","Nanomaterials (Basel). 2022 Mar 28;12(7):1115. doi: 10.3390/nano12071115.","Parmar S","Nanomaterials (Basel)","2022","2022/04/12","PMC9000675","","10.3390/nano12071115"
"34501114","Investigation on Green Synthesis, Biocompatibility, and Antibacterial Activity of Silver Nanoparticles Prepared Using Cistus incanus","Florkiewicz W, Pluta K, Malina D, Rudnicka K, Żywicka A, Guigou MD, Tyliszczak B, Sobczak-Kupiec A.","Materials (Basel). 2021 Sep 2;14(17):5028. doi: 10.3390/ma14175028.","Florkiewicz W","Materials (Basel)","2021","2021/09/10","PMC8433835","","10.3390/ma14175028"
