PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"12943711","The anti-apoptotic role of PPARbeta contributes to efficient skin wound healing","Di-Poï N, Michalik L, Tan NS, Desvergne B, Wahli W.","J Steroid Biochem Mol Biol. 2003 Jun;85(2-5):257-65. doi: 10.1016/s0960-0760(03)00215-2.","Di-Poï N","J Steroid Biochem Mol Biol","2003","2003/08/29","","","10.1016/s0960-0760(03)00215-2"
"38159494","A versatile LTF-GO/gel hydrogel with antibacterial and antioxidative attributes for skin wound healing","Wang Y, Wang M, He X, Wei Y, Liang Z, Ma S, Wu Y, Liu Q, Wang J, Wang J, Huang D.","J Mech Behav Biomed Mater. 2023 Dec 27;150:106342. doi: 10.1016/j.jmbbm.2023.106342. Online ahead of print.","Wang Y","J Mech Behav Biomed Mater","2023","2023/12/30","","","10.1016/j.jmbbm.2023.106342"
"36808624","Liver insulin-like growth factor-1 mediates effects of low-intensity vibration on wound healing in diabetic mice","Roberts RE, Cavalcante-Silva J, Del Rio-Moreno M, Bilgen O, Kineman RD, Koh TJ.","J Pathol. 2023 May;260(1):97-107. doi: 10.1002/path.6068. Epub 2023 Mar 17.","Roberts RE","J Pathol","2023","2023/02/22","PMC10079632","NIHMS1876180","10.1002/path.6068"
"25284020","Heparin-conjugated poly(lactic-co-glycolic acid) nanospheres enhance large-wound healing by delivering growth factors in platelet-rich plasma","La WG, Yang HS.","Artif Organs. 2015 Apr;39(4):388-94. doi: 10.1111/aor.12389. Epub 2014 Oct 5.","La WG","Artif Organs","2015","2014/10/07","","","10.1111/aor.12389"
"35287868","Multifunctional polysaccharide hydrogels for skin wound healing prepared by photoinitiator-free crosslinking","Mao H, Zhao S, He Y, Feng M, Wu L, He Y, Gu Z.","Carbohydr Polym. 2022 Jun 1;285:119254. doi: 10.1016/j.carbpol.2022.119254. Epub 2022 Feb 14.","Mao H","Carbohydr Polym","2022","2022/03/15","","","10.1016/j.carbpol.2022.119254"
"35282129","CD73(+) adipose-derived stem cells reduce scar formation through PLOD1","Xu M, Fang S, Ma X.","Ann Transl Med. 2022 Jan;10(2):66. doi: 10.21037/atm-21-6557.","Xu M","Ann Transl Med","2022","2022/03/14","PMC8848413","","10.21037/atm-21-6557"
"34341633","Keratinocyte-Like Cells Trans-Differentiated from Human Adipose-Derived Stem Cells, Facilitate Skin Wound Healing in Mice","Kim J, Hasegawa T, Wada A, Maeda Y, Ikeda S.","Ann Dermatol. 2021 Aug;33(4):324-332. doi: 10.5021/ad.2021.33.4.324. Epub 2021 Jul 1.","Kim J","Ann Dermatol","2021","2021/08/03","PMC8273321","","10.5021/ad.2021.33.4.324"
"33097078","Epidermal stem cell-derived exosomes promote skin regeneration by downregulating transforming growth factor-β1 in wound healing","Duan M, Zhang Y, Zhang H, Meng Y, Qian M, Zhang G.","Stem Cell Res Ther. 2020 Oct 23;11(1):452. doi: 10.1186/s13287-020-01971-6.","Duan M","Stem Cell Res Ther","2020","2020/10/24","PMC7584097","","10.1186/s13287-020-01971-6"
"33019853","Bone marrow-derived mesenchymal stem cells and extracellular vesicles enriched collagen chitosan scaffold in skin wound healing (a rat model)","Abolgheit S, Abdelkader S, Aboushelib M, Omar E, Mehanna R.","J Biomater Appl. 2021 Jul;36(1):128-139. doi: 10.1177/0885328220963920. Epub 2020 Oct 5.","Abolgheit S","J Biomater Appl","2021","2020/10/06","","","10.1177/0885328220963920"
"32371316","A G-protein coupled receptor 39 agonist stimulates proliferation of keratinocytes via an ERK-dependent pathway","Satianrapapong W, Pongkorpsakol P, Muanprasat C.","Biomed Pharmacother. 2020 Jul;127:110160. doi: 10.1016/j.biopha.2020.110160. Epub 2020 May 1.","Satianrapapong W","Biomed Pharmacother","2020","2020/05/07","","","10.1016/j.biopha.2020.110160"
"31796845","Indirubin-pregnane X receptor-JNK axis accelerates skin wound healing","Tanaka Y, Uchi H, Ito T, Furue M.","Sci Rep. 2019 Dec 3;9(1):18174. doi: 10.1038/s41598-019-54754-2.","Tanaka Y","Sci Rep","2019","2019/12/05","PMC6890704","","10.1038/s41598-019-54754-2"
"30537490","Novel trends in application of stem cells in skin wound healing","Kucharzewski M, Rojczyk E, Wilemska-Kucharzewska K, Wilk R, Hudecki J, Los MJ.","Eur J Pharmacol. 2019 Jan 15;843:307-315. doi: 10.1016/j.ejphar.2018.12.012. Epub 2018 Dec 8.","Kucharzewski M","Eur J Pharmacol","2019","2018/12/12","","","10.1016/j.ejphar.2018.12.012"
"29627369","Instructive microenvironments in skin wound healing: Biomaterials as signal releasing platforms","Castaño O, Pérez-Amodio S, Navarro-Requena C, Mateos-Timoneda MÁ, Engel E.","Adv Drug Deliv Rev. 2018 Apr;129:95-117. doi: 10.1016/j.addr.2018.03.012. Epub 2018 Apr 5.","Castaño O","Adv Drug Deliv Rev","2018","2018/04/09","","","10.1016/j.addr.2018.03.012"
"29224829","Plasticity of oral mucosal cell sheets for accelerated and scarless skin wound healing","Roh JL, Lee J, Kim EH, Shin D.","Oral Oncol. 2017 Dec;75:81-88. doi: 10.1016/j.oraloncology.2017.10.024. Epub 2017 Nov 5.","Roh JL","Oral Oncol","2017","2017/12/12","","","10.1016/j.oraloncology.2017.10.024"
"17194893","Chimeric VEGF-ENZ7/PlGF specifically binding to VEGFR-2 accelerates skin wound healing via enhancement of neovascularization","Zheng Y, Watanabe M, Kuraishi T, Hattori S, Kai C, Shibuya M.","Arterioscler Thromb Vasc Biol. 2007 Mar;27(3):503-11. doi: 10.1161/01.ATV.0000256459.06671.3c. Epub 2006 Dec 28.","Zheng Y","Arterioscler Thromb Vasc Biol","2007","2006/12/30","","","10.1161/01.ATV.0000256459.06671.3c"
"36716923","Excess KLHL24 Impairs Skin Wound Healing through the Degradation of Vimentin","Liu Y, Cui J, Zhang J, Chen Z, Song Z, Bao D, Xiang R, Li D, Yang Y.","J Invest Dermatol. 2023 Jul;143(7):1289-1298.e15. doi: 10.1016/j.jid.2023.01.007. Epub 2023 Jan 28.","Liu Y","J Invest Dermatol","2023","2023/01/30","","","10.1016/j.jid.2023.01.007"
"36576582","Preparation and evaluation of chitosan skin patches containing mesoporous silica nanoparticles loaded by doxycycline on skin wound healing","Khosravian P, Javdani M, Noorbakhnia R, Moghtadaei-Khorasgani E, Barzegar A.","Arch Dermatol Res. 2023 Jul;315(5):1333-1345. doi: 10.1007/s00403-022-02518-w. Epub 2022 Dec 28.","Khosravian P","Arch Dermatol Res","2023","2022/12/28","","","10.1007/s00403-022-02518-w"
"36289559","Olive oil promotes the survival and migration of dermal fibroblasts through Nrf2 pathway activation","C de S Ribeiro B, V de C Faria R, de S Nogueira J, Santos Valença S, Chen L, Romana-Souza B.","Lipids. 2023 Mar;58(2):59-68. doi: 10.1002/lipd.12363. Epub 2022 Oct 26.","C de S Ribeiro B","Lipids","2023","2022/10/27","","","10.1002/lipd.12363"
"30820305","Effect of Hydroethanolic Extract of Nigella sativa L. on Skin Wound Healing Process in Diabetic Male Rats","Nourbar E, Mirazi N, Yari S, Rafieian-Kopaei M, Nasri H.","Int J Prev Med. 2019 Feb 12;10:18. doi: 10.4103/ijpvm.IJPVM_276_18. eCollection 2019.","Nourbar E","Int J Prev Med","2019","2019/03/02","PMC6390428","","10.4103/ijpvm.IJPVM_276_18"
"29915573","Functions of Vγ4 T Cells and Dendritic Epidermal T Cells on Skin Wound Healing","Li Y, Wu J, Luo G, He W.","Front Immunol. 2018 Jun 4;9:1099. doi: 10.3389/fimmu.2018.01099. eCollection 2018.","Li Y","Front Immunol","2018","2018/06/20","PMC5994537","","10.3389/fimmu.2018.01099"
"29160147","Impact of Complete Spinal Cord Injury on Healing of Skin Ulcers in Mouse Models","Kumar S, Yarmush ML, Dash BC, Hsia HC, Berthiaume F.","J Neurotrauma. 2018 Mar 15;35(6):815-824. doi: 10.1089/neu.2017.5405. Epub 2018 Jan 11.","Kumar S","J Neurotrauma","2018","2017/11/22","","","10.1089/neu.2017.5405"
"27241672","Middle age has a significant impact on gene expression during skin wound healing in male mice","Yanai H, Lumenta DB, Vierlinger K, Hofner M, Kitzinger HB, Kamolz LP, Nöhammer C, Chilosi M, Fraifeld VE.","Biogerontology. 2016 Aug;17(4):763-70. doi: 10.1007/s10522-016-9650-z. Epub 2016 May 30.","Yanai H","Biogerontology","2016","2016/06/01","","","10.1007/s10522-016-9650-z"
"24594053","Skin wound healing in obese and lean male adolescent rats submitted to pre-weaning litter size manipulation","Sabol F, Bobrov N, Novotný M, Vasilenko T, Mozeš Š, Šefčíková Z, Molčányiová A, Tkáčová R, Tomori Z, Gál P.","Folia Biol (Praha). 2014;60(1):21-7.","Sabol F","Folia Biol (Praha)","2014","2014/03/06","","",""
"20726708","Acceleration of diabetic wound healing by low-dose radiation is associated with peripheral mobilization of bone marrow stem cells","Guo WY, Wang GJ, Wang P, Chen Q, Tan Y, Cai L.","Radiat Res. 2010 Oct;174(4):467-79. doi: 10.1667/RR1980.1.","Guo WY","Radiat Res","2010","2010/08/24","","","10.1667/RR1980.1"
"14974971","Effects of a topical enamel matrix derivative on skin wound healing","Mirastschijski U, Konrad D, Lundberg E, Lyngstadaas SP, Jorgensen LN, Agren MS.","Wound Repair Regen. 2004 Jan-Feb;12(1):100-8. doi: 10.1111/j.1067-1927.2004.012117.x.","Mirastschijski U","Wound Repair Regen","2004","2004/02/21","","","10.1111/j.1067-1927.2004.012117.x"
"14578793","Effect of sodium diphenylhydantoin on skin wound healing in rats","Habibipour S, Oswald TM, Zhang F, Joshi P, Zhou XC, Dorsett-Martin W, Lineaweaver WC.","Plast Reconstr Surg. 2003 Nov;112(6):1620-7. doi: 10.1097/01.PRS.0000086773.96319.DA.","Habibipour S","Plast Reconstr Surg","2003","2003/10/28","","","10.1097/01.PRS.0000086773.96319.DA"
"35891714","The emerging translational potential of GDF11 in chronic wound healing","Li Y, Li Y, Li L, Wang H, Wang B, Feng L, Lin S, Li G.","J Orthop Translat. 2022 Apr 19;34:113-120. doi: 10.1016/j.jot.2022.03.005. eCollection 2022 May.","Li Y","J Orthop Translat","2022","2022/07/27","PMC9283991","","10.1016/j.jot.2022.03.005"
"33898436","The Role of Exosomes Derived From Mesenchymal Stromal Cells in Dermatology","Quiñones-Vico MI, Sanabria-de la Torre R, Sánchez-Díaz M, Sierra-Sánchez Á, Montero-Vílchez T, Fernández-González A, Arias-Santiago S.","Front Cell Dev Biol. 2021 Apr 7;9:647012. doi: 10.3389/fcell.2021.647012. eCollection 2021.","Quiñones-Vico MI","Front Cell Dev Biol","2021","2021/04/26","PMC8058372","","10.3389/fcell.2021.647012"
"33926140","Self-Associating Polymers Chitosan and Hyaluronan for Constructing Composite Membranes as Skin-Wound Dressings Carrying Therapeutics","Valachová K, Šoltés L.","Molecules. 2021 Apr 26;26(9):2535. doi: 10.3390/molecules26092535.","Valachová K","Molecules","2021","2021/04/30","PMC8123578","","10.3390/molecules26092535"
"22242315","[Stem cell therapy for intractable skin diseases]","Tamai K.","Nihon Rinsho. 2011 Dec;69(12):2167-71.","Tamai K","Nihon Rinsho","2011","2012/01/17","","",""
"35745862","Biomaterials in Skin Wound Healing and Tissue Regenerations-An Overview","Konop M.","Pharmaceutics. 2022 Jun 17;14(6):1291. doi: 10.3390/pharmaceutics14061291.","Konop M","Pharmaceutics","2022","2022/06/24","PMC9231209","","10.3390/pharmaceutics14061291"
"26503372","Hierarchically micro-patterned nanofibrous scaffolds with a nanosized bio-glass surface for accelerating wound healing","Xu H, Lv F, Zhang Y, Yi Z, Ke Q, Wu C, Liu M, Chang J.","Nanoscale. 2015 Nov 28;7(44):18446-52. doi: 10.1039/c5nr04802h. Epub 2015 Oct 27.","Xu H","Nanoscale","2015","2015/10/28","","","10.1039/c5nr04802h"
"25853237","Low-Molecular-Weight Heparins as Immunomodulators in Dermatology Practice","Solak B.","Am J Ther. 2016 Nov/Dec;23(6):e1911-e1917. doi: 10.1097/MJT.0000000000000251.","Solak B","Am J Ther","2016","2015/04/09","","","10.1097/MJT.0000000000000251"
"24427782","Fetal wound healing biomarkers","Helmo FR, Machado JR, Guimarães CS, Teixeira Vde P, dos Reis MA, Corrêa RR.","Dis Markers. 2013;35(6):939-44. doi: 10.1155/2013/567353.","Helmo FR","Dis Markers","2013","2014/01/16","PMC3886274","","10.1155/2013/567353"
"22126865","Wound healing in adult skin: aiming for perfect regeneration","Heng MC.","Int J Dermatol. 2011 Sep;50(9):1058-66. doi: 10.1111/j.1365-4632.2011.04940.x.","Heng MC","Int J Dermatol","2011","2011/12/01","","","10.1111/j.1365-4632.2011.04940.x"
"21253544","Cellular and Molecular Characteristics of Scarless versus Fibrotic Wound Healing","Satish L, Kathju S.","Dermatol Res Pract. 2010;2010:790234. doi: 10.1155/2010/790234. Epub 2010 Dec 27.","Satish L","Dermatol Res Pract","2010","2011/01/22","PMC3021858","","10.1155/2010/790234"
"36965576","Dietary Fiber Improves Skin Wound Healing and Scar Formation through the Metabolite-Sensing Receptor GPR43","Canesso MCC, Cassini-Vieira P, Moreira CF, Luong S, Rachid MA, Martins FS, Teixeira MM, Vieira AT, Mackay CR, Barcelos LS.","J Invest Dermatol. 2023 Sep;143(9):1850-1854.e6. doi: 10.1016/j.jid.2022.07.036. Epub 2023 Mar 23.","Canesso MCC","J Invest Dermatol","2023","2023/03/25","","","10.1016/j.jid.2022.07.036"
"31454990","Correction: Huang, H.-M., et al. Effects of Sapindus mukorossi Seed Oil on Skin Wound Healing: In Vivo and In Vitro Testing. Int. J. Mol. Sci. 2019, 20, 2579","Chen CC, Nien CJ, Chen LG, Huang KY, Chang WJ, Huang HM.","Int J Mol Sci. 2019 Aug 26;20(17):4178. doi: 10.3390/ijms20174178.","Chen CC","Int J Mol Sci","2019","2019/08/29","PMC6747146","","10.3390/ijms20174178"
"29785779","Use of silicone gel to enhance skin wound healing by secondary intention following tumour excision on the scalp and extremities","Yong AA, Goh CL.","Clin Exp Dermatol. 2018 Aug;43(6):723-725. doi: 10.1111/ced.13571. Epub 2018 May 21.","Yong AA","Clin Exp Dermatol","2018","2018/05/23","","","10.1111/ced.13571"
"23723604","Use of Platelet-Rich Fibrin over Skin Wounds: Modified Secondary Intention Healing","Desai CB, Mahindra UR, Kini YK, Bakshi MK.","J Cutan Aesthet Surg. 2013 Jan;6(1):35-7. doi: 10.4103/0974-2077.110096.","Desai CB","J Cutan Aesthet Surg","2013","2013/06/01","PMC3663175","","10.4103/0974-2077.110096"
"35846848","A novel sprayable thermosensitive hydrogel coupled with zinc modified metformin promotes the healing of skin wound","Liu Z, Tang W, Liu J, Han Y, Yan Q, Dong Y, Liu X, Yang D, Ma G, Cao H.","Bioact Mater. 2022 Jul 1;20:610-626. doi: 10.1016/j.bioactmat.2022.06.008. eCollection 2023 Feb.","Liu Z","Bioact Mater","2022","2022/07/18","PMC9256661","","10.1016/j.bioactmat.2022.06.008"
"34022411","The promising pro-healing role of the association of mesoglycan and lactoferrin on skin lesions","Belvedere R, Pessolano E, Novizio N, Tosco A, Eletto D, Porta A, Filippelli A, Petrella F, Petrella A.","Eur J Pharm Sci. 2021 Aug 1;163:105886. doi: 10.1016/j.ejps.2021.105886. Epub 2021 May 19.","Belvedere R","Eur J Pharm Sci","2021","2021/05/22","","","10.1016/j.ejps.2021.105886"
"35335455","Bioactive Low Molecular Weight Keratin Hydrolysates for Improving Skin Wound Healing","Olariu L, Dumitriu BG, Gaidau C, Stanca M, Tanase LM, Ene MD, Stanculescu IR, Tablet C.","Polymers (Basel). 2022 Mar 11;14(6):1125. doi: 10.3390/polym14061125.","Olariu L","Polymers (Basel)","2022","2022/03/26","PMC8955321","","10.3390/polym14061125"
"31921799","Functionalising Collagen-Based Scaffolds With Platelet-Rich Plasma for Enhanced Skin Wound Healing Potential","do Amaral RJFC, Zayed NMA, Pascu EI, Cavanagh B, Hobbs C, Santarella F, Simpson CR, Murphy CM, Sridharan R, González-Vázquez A, O'Sullivan B, O'Brien FJ, Kearney CJ.","Front Bioeng Biotechnol. 2019 Dec 3;7:371. doi: 10.3389/fbioe.2019.00371. eCollection 2019.","do Amaral RJFC","Front Bioeng Biotechnol","2019","2020/01/11","PMC6915093","","10.3389/fbioe.2019.00371"
"34739984","Sprayable β-FeSi(2) composite hydrogel for portable skin tumor treatment and wound healing","Ma W, Ma H, Qiu P, Zhang H, Yang Z, Ma B, Chang J, Shi X, Wu C.","Biomaterials. 2021 Dec;279:121225. doi: 10.1016/j.biomaterials.2021.121225. Epub 2021 Oct 28.","Ma W","Biomaterials","2021","2021/11/05","","","10.1016/j.biomaterials.2021.121225"
"32583476","Potential anti-ageing effect of chondroitin sulphate through skin regeneration","Min D, Park S, Kim H, Lee SH, Ahn Y, Jung W, Kim HJ, Cho YW.","Int J Cosmet Sci. 2020 Oct;42(5):520-527. doi: 10.1111/ics.12645. Epub 2020 Aug 20.","Min D","Int J Cosmet Sci","2020","2020/06/26","","","10.1111/ics.12645"
"31302227","Human keratinocyte-derived microvesicle miRNA-21 promotes skin wound healing in diabetic rats through facilitating fibroblast function and angiogenesis","Li Q, Zhao H, Chen W, Huang P, Bi J.","Int J Biochem Cell Biol. 2019 Sep;114:105570. doi: 10.1016/j.biocel.2019.105570. Epub 2019 Jul 11.","Li Q","Int J Biochem Cell Biol","2019","2019/07/15","","","10.1016/j.biocel.2019.105570"
"30926422","Enhanced wound healing promotion by immune response-free monkey autologous iPSCs and exosomes vs. their allogeneic counterparts","Lu M, Peng L, Ming X, Wang X, Cui A, Li Y, Wang X, Meng D, Sun N, Xiang M, Chen S.","EBioMedicine. 2019 Apr;42:443-457. doi: 10.1016/j.ebiom.2019.03.011. Epub 2019 Mar 26.","Lu M","EBioMedicine","2019","2019/03/31","PMC6491387","","10.1016/j.ebiom.2019.03.011"
"29706001","The dual delivery of KGF and bFGF by collagen membrane to promote skin wound healing","Qu Y, Cao C, Wu Q, Huang A, Song Y, Li H, Zuo Y, Chu C, Li J, Man Y.","J Tissue Eng Regen Med. 2018 Jun;12(6):1508-1518. doi: 10.1002/term.2691. Epub 2018 May 15.","Qu Y","J Tissue Eng Regen Med","2018","2018/04/30","","","10.1002/term.2691"
"24490163","HGF accelerates wound healing by promoting the dedifferentiation of epidermal cells through β1-integrin/ILK pathway","Li JF, Duan HF, Wu CT, Zhang DJ, Deng Y, Yin HL, Han B, Gong HC, Wang HW, Wang YL.","Biomed Res Int. 2013;2013:470418. doi: 10.1155/2013/470418. Epub 2014 Jan 15.","Li JF","Biomed Res Int","2013","2014/02/04","PMC3899705","","10.1155/2013/470418"
"18323786","Profiling motility signal-specific genes in primary human keratinocytes","Cheng CF, Fan J, Bandyopahdhay B, Mock D, Guan S, Chen M, Woodley DT, Li W.","J Invest Dermatol. 2008 Aug;128(8):1981-90. doi: 10.1038/jid.2008.34. Epub 2008 Mar 6.","Cheng CF","J Invest Dermatol","2008","2008/03/08","PMC6554730","NIHMS918964","10.1038/jid.2008.34"
"37024970","Human adipose tissue-derived small extracellular vesicles promote soft tissue repair through modulating M1-to-M2 polarization of macrophages","Dong J, Wu B, Tian W.","Stem Cell Res Ther. 2023 Apr 7;14(1):67. doi: 10.1186/s13287-023-03306-7.","Dong J","Stem Cell Res Ther","2023","2023/04/06","PMC10080905","","10.1186/s13287-023-03306-7"
"33670150","The Effect of a Polyester Nanofibrous Membrane with a Fibrin-Platelet Lysate Coating on Keratinocytes and Endothelial Cells in a Co-Culture System","Blanquer A, Musilkova J, Filova E, Taborska J, Brynda E, Riedel T, Klapstova A, Jencova V, Mullerova J, Kostakova EK, Prochazkova R, Bacakova L.","Nanomaterials (Basel). 2021 Feb 11;11(2):457. doi: 10.3390/nano11020457.","Blanquer A","Nanomaterials (Basel)","2021","2021/03/06","PMC7916860","","10.3390/nano11020457"
"35573248","Multifunctional Arabinoxylan-functionalized-Graphene Oxide Based Composite Hydrogel for Skin Tissue Engineering","Khan MUA, Razak SIA, Hassan A, Qureshi S, Stojanović GM, Ihsan-Ul-Haq.","Front Bioeng Biotechnol. 2022 Apr 27;10:865059. doi: 10.3389/fbioe.2022.865059. eCollection 2022.","Khan MUA","Front Bioeng Biotechnol","2022","2022/05/16","PMC9093069","","10.3389/fbioe.2022.865059"
